"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAM20",1.69202779602447,-2.8103093315443,2.43706074473638,-1.15315522504479,0.248846677745532,0.857426568096228
"ADAM21",27.757091782288,0.0634802833851542,0.598161128663884,0.106125724897822,0.915482600880973,0.996858043966616
"ADAM22",3965.65868984574,0.145316642286507,0.709075326255045,0.204938229981843,0.837620385870704,0.987812699553418
"ADAM23",242.008045560685,1.33984902851583,0.66864768151037,2.0038191495547,0.0450894367532716,0.610689547573127
"ADAM28",323.821927523933,0.286839601710611,0.429021149335415,0.668590819252027,0.503756530578246,0.929061198428749
"ADAM29",0.740141105941291,0,4.32804458550702,0,1,1
"ADAM30",0.388409624669368,2.05738291315348,4.28950646485597,0.479631614967752,0.631489361911095,0.949143361837332
"ADAM32",57.2918596453003,0.0117341089738375,0.596319344482244,0.0196775588154459,0.984300592785021,1
"ADAM33",5172.5361313414,0.349721561500824,0.972554635414458,0.359590658217148,0.719153270579216,0.964949502363507
"ADAM7",0.118488027228175,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"ADAM8",175.088292766552,0.0727177793666806,0.343561358260029,0.211658784139639,0.83237324502115,0.986134972629227
"ADAM9",10269.0175935825,-0.118105942317265,0.183033363523034,-0.645270020962064,0.518752216738851,0.932470618760395
"ADAMDEC1",0.31150828782636,2.79337168341035,4.25637723740993,0.656279161268647,0.511644523042616,0.92954958207102
"ADAMTS1",4707.35353635173,-0.195181831598208,0.515718910054579,-0.378465531887422,0.705084794442627,0.961011256977827
"ADAMTS10",1247.97773624525,0.568080091058122,0.436840803065106,1.30042818132412,0.193454256350981,0.818899367007144
"ADAMTS12",5324.85512336325,0.499159773018908,0.548181508481496,0.910573898053618,0.362519928709885,0.897984004153983
"ADAMTS13",842.45927709427,0.387203990597661,0.329365430820584,1.17560604230073,0.239752339893799,0.847068137008718
"ADAMTS14",2176.40041781158,1.15958175700924,0.626790542038258,1.85003071877632,0.0643091222275222,0.644138534370598
"ADAMTS15",3098.04160028874,-0.359912162622809,0.751151007437209,-0.479147546976958,0.631833666544722,0.949143361837332
"ADAMTS16",11.3323369882452,-0.291482814700691,1.94540233626333,-0.149831635989788,0.880897449180409,0.989771849561272
"ADAMTS17",981.026861431383,-1.75530999958468,1.03125761121539,-1.70210622495766,0.0887354572076608,0.694248641838625
"ADAMTS18",117.928670596778,-0.269581133983286,0.95917913845662,-0.281054000420671,0.778668981963072,0.975659886747975
"ADAMTS19",24.2421289774385,-0.204114476430792,1.36473642423138,-0.149563295011892,0.881109168716582,0.989771849561272
"ADAMTS2",4247.94638557821,0.0902171677917274,0.496546191748254,0.181689376116426,0.855826503834102,0.989771849561272
"ADAMTS20",1.97861753413125,3.93490076068233,3.34111346327136,1.17772138059316,0.238907700315372,0.847068137008718
"ADAMTS3",2506.35049587767,-0.210813948477525,0.713862342150835,-0.29531456701071,0.767753589627911,0.973490490100403
"ADAMTS4",1810.62030963294,-0.00647871212119081,0.404726050003768,-0.0160076479414421,0.987228290302435,1
"ADAMTS5",3663.25033417145,-0.69977376434993,0.449187147240119,-1.5578668460339,0.11926481588686,0.747857386618525
"ADAMTS6",769.525160742133,0.904449683445521,0.467306284009001,1.93545371503735,0.0529346432104474,0.630427657285502
"ADAMTS7",1339.15995867336,-0.148321232248982,0.354846312579412,-0.41798724402917,0.675956443622571,0.955614818659456
"ADAMTS8",26.9782046872024,-2.13000387831145,1.34470412110432,-1.58399446010638,0.113194979788935,0.740840012083964
"ADAMTS9",4081.7757837894,0.213475542809045,0.559753285776687,0.381374345150714,0.702925494754744,0.960742518136703
"ADAMTSL1",1927.25417094054,-0.767821103873128,0.492553993506641,-1.55885672229917,0.11903029540395,0.747857386618525
"ADAMTSL2",7.16870006925557,-0.184180536112816,1.75392822692513,-0.105010303891231,0.916367632604603,0.996858043966616
"ADAMTSL3",7.48166878098916,-2.20143767502565,2.34251511787844,-0.939775226304383,0.34733286885876,0.897288048658313
"ADAMTSL4",9762.67893960895,-0.373508713624168,0.265564954982778,-1.40646838604284,0.159585085810789,0.792656704643789
"ADAMTSL5",305.92987941528,-0.540770781515169,0.229018241172866,-2.36125637305453,0.0182131346169882,0.466335066561092
"ADAP1",12.9853655273248,1.25074560681653,1.73942372192868,0.719057461990743,0.47210551545701,0.927035944124644
"ADAP2",12.6355515143614,-0.511162391407141,0.82318339655008,-0.620958092144954,0.534627197209428,0.934835776754421
"ADAR",49002.7466167735,0.187280825950467,0.103631421100728,1.80718187554751,0.070733925927985,0.662789625290002
"ADARB1",5164.72778580219,-0.665004153937848,0.512141840413442,-1.29847651853831,0.194123640126172,0.818899367007144
"ADARB2",0.190407305022511,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"ADAT1",5807.16004665331,0.0170699318531045,0.208825581651004,0.0817425322996697,0.934851455624901,0.998511707375144
"ADAT2",317.248521866365,-0.0495895103797172,0.212753461699967,-0.233084387833135,0.815695877767159,0.983948856692993
"ADAT3",80.3208309206125,-0.624926489085694,0.387440310721886,-1.61296197579782,0.106752769053428,0.731846971099894
"ADCK1",200.412247025024,0.0284493930689565,0.315305803921948,0.090227939717846,0.928106082189756,0.998511707375144
"ADCK2",329.248981276238,0.167927888485994,0.239077153022976,0.70240040239167,0.482429494431968,0.927130460022565
"ADCK5",231.082377093395,-0.289877359566027,0.213998180342442,-1.3545786188563,0.175551849409962,0.80940493663385
"ADCY1",13.5522219333676,-0.386200247970444,1.00807866784184,-0.383105267763721,0.701641713954199,0.96063666390221
"ADCY10",11.0694185644738,-0.382824790116667,1.44749629618414,-0.264473761436118,0.791414880564273,0.978906640243383
"ADCY2",204.960601399171,-0.184441990933675,1.70759459837661,-0.108012751451089,0.913985577194745,0.996858043966616
"ADCY3",9855.54739557899,-0.975852791638231,0.54381580276754,-1.79445464194311,0.0727406321065242,0.666690340243683
"ADCY4",1686.03434729535,-0.257437007247052,0.578437839683335,-0.445055612869286,0.656279564920884,0.951947760265856
"ADCY5",91.7655692017153,1.11819322311561,0.519088301727998,2.15414837782559,0.0312285376743102,0.553229165206005
"ADCY6",3299.75603690257,0.137098315973116,0.209487276619089,0.654446982106712,0.512823873995215,0.930462309321031
"ADCY7",1050.78033224963,-0.0589747410148072,0.188984855704024,-0.312060671714191,0.754994414489564,0.97157264793851
"ADCY8",0.185035276485323,0,4.32804458550702,0,1,NA
"ADCY9",1470.13853464617,0.352023478070576,0.202245982256962,1.74057093318826,0.0817588163616017,0.686000262532461
"ADCYAP1",0.303570795758857,0.60869474388884,4.2888187858866,0.141925964764913,0.887138484997373,0.990790478605706
"ADCYAP1R1",15.6156428166267,1.17620568328822,1.97610081472636,0.595215423485921,0.551699481849754,0.937439024682644
"ADD1",35279.6589174814,0.0896057901281463,0.0858833751472468,1.04334267225196,0.296789614300422,0.872041376261014
"ADD2",2.248612992392,5.41007807564483,4.21434286027775,1.28372993252103,0.199236467331878,0.821629246898197
"ADD3",55151.2007315389,-0.141726872816638,0.269763361426727,-0.525374802816332,0.599322666203517,0.948450447872322
"ADGB",0.0575569744527425,0,4.32804458550702,0,1,NA
"ADGRA2",7311.54513820205,0.249843410363749,0.204422437842022,1.22219171731446,0.221635135330209,0.832941844800419
"ADGRA3",4740.4210324627,-0.192187414288684,0.250436681213761,-0.767409204423378,0.442838257665411,0.921102441649325
"ADGRB1",95.159281277636,-1.80127745868524,0.965717072517366,-1.86522275513861,0.0621501872479012,0.642767972550464
"ADGRB2",3493.94572236377,0.0857723678687264,0.239447238430322,0.358209885530527,0.720186249863385,0.965128470468211
"ADGRB3",51.5096796228144,0.330386655901495,1.31245636500677,0.251731535394544,0.801248580029398,0.981851049932743
"ADGRD1",304.296549948535,-1.21958774747144,1.41140193816005,-0.8640966931513,0.387534775442883,0.903564538369853
"ADGRE2",353.37256346702,-2.63818987693775,0.813392136036741,-3.24344158254634,0.0011809502494953,0.144366590041616
"ADGRE3",0.824725843674594,1.30024499351474,4.1727120709259,0.311606689226036,0.755339449931642,0.97157264793851
"ADGRE5",2624.21028554733,-0.0129496603993146,0.316660499485576,-0.0408944608511378,0.967380033355698,1
"ADGRF1",0.118750944518132,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"ADGRF2",0.652564745197352,2.05738293496293,4.28950646360139,0.479631620192405,0.63148935819537,0.949143361837332
"ADGRF3",31.1792693368922,0.928639566721449,0.68942213507536,1.34698252271801,0.177985861602862,0.811672912127147
"ADGRF4",2.13809451694955,1.14760041413567,1.72773912679473,0.664220886323669,0.506548947456661,0.929306240210762
"ADGRF5",24.18359399969,1.76699045304005,1.47868103036662,1.19497742701274,0.232095849601836,0.840283658975795
"ADGRG1",240.096658545066,-0.435577532279646,0.924442337100115,-0.471178693141651,0.637513132895942,0.949278056557975
"ADGRG2",53.1846715183315,-0.124264322596487,2.48591132607958,-0.0499874316886672,0.960132403860724,1
"ADGRG4",0.0589136135228127,0,4.32804458550702,0,1,NA
"ADGRG5",0.299186654976597,-2.67549010613807,4.25635283181109,-0.628587481315464,0.529619158130725,NA
"ADGRG6",21.8113749242233,-0.197168913880445,0.842081865776117,-0.234144590797857,0.814872729463584,0.983948856692993
"ADGRG7",0.320302299178796,0,4.32804458550702,0,1,1
"ADGRL1",3002.36653798435,0.352396301675533,0.364682709441734,0.9663093219171,0.333889422855154,0.8896114602238
"ADGRL2",13845.0667160654,0.65447913634714,0.530137437941628,1.23454615634824,0.216999458586558,0.829632111629411
"ADGRL3",1799.98146784857,1.60576455647692,1.15263110286543,1.39312964268013,0.163580590713984,0.799054729539364
"ADGRL4",177.489728545967,-1.25492439234342,0.866242421933042,-1.44869884061211,0.147421704397421,0.782589837425108
"ADGRV1",21.9621269773893,-0.245133688868178,0.578156042470225,-0.423992263093578,0.671571455772093,0.954661297619463
"ADH1A",0.180789684793447,1.48982777160961,4.32686499787934,0.344320373374209,0.730605364234637,NA
"ADH1B",119.072210094048,-2.05485344770182,1.60602311177074,-1.27946692213926,0.200732680621243,0.822136819461721
"ADH1C",75.1825208336199,0.0968194567263207,1.14951023365871,0.0842267027220454,0.932876187915197,0.998511707375144
"ADH4",19.0886565844751,0.304281543584401,2.01130914592308,0.151285317923989,0.87975065057756,0.989771849561272
"ADH5",4295.13529350558,-0.200974909091079,0.180604252237881,-1.11279167904844,0.265797909924143,0.866639001939596
"ADH6",5.51537459791659,0.232572871989751,1.01666625212888,0.228760295232332,0.819055228298359,0.983948856692993
"ADH7",4.23789450790731,-0.0914443450844623,4.15153223064789,-0.0220266494402698,NA,NA
"ADHFE1",106.320686233029,0.342853234454785,0.464382325641952,0.738299490577796,0.460332475992703,0.924310714130335
"ADI1",1613.8508891282,-0.197223494848901,0.278377862434185,-0.708474061566333,0.478650914408275,0.927130460022565
"ADIPOQ",1.00752325986776,0,4.32804458550702,0,1,1
"ADIPOR1",12720.3638075399,-0.027203152502803,0.122153429849468,-0.222696591788915,0.823771654117258,0.984513418886982
"ADIPOR2",2887.85386378906,-0.0689934363561104,0.146205123096054,-0.471894793390948,0.637001884612,0.949278056557975
"ADIRF",336.34237801488,-2.18230101549813,0.780256250740214,-2.79690295774987,0.00515950275648319,0.273434145902945
"ADK",1850.55702773624,-0.301490656920267,0.2506173616217,-1.20299190355119,0.228979453687934,0.839284693067061
"ADM",2030.4745754458,0.756157229081519,0.574030746534722,1.31727652855922,0.187745949803844,0.818561095839358
"ADM2",609.56311576893,0.556068861736533,0.648497533755881,0.857472592865493,0.391183755271993,0.904524271995281
"ADM5",10.0011513461542,0.454489970554421,0.788865612830885,0.576131045848811,0.564526608319785,0.939144661451506
"ADNP",13043.4103605078,0.129508940678544,0.141151945886959,0.917514383983493,0.358873159009827,0.897288048658313
"ADNP2",1398.99593295327,0.100334916021529,0.112811693122687,0.889401738810984,0.373787210811908,0.901048936288955
"ADO",1175.2242252404,0.28046820164758,0.20890469464468,1.34256533643067,0.179412760877434,0.812986098656994
"ADORA1",102.532966564579,-4.24102534392663,1.20365127915423,-3.52346681914938,0.000425940425320059,0.0904631934083602
"ADORA2A",161.271360316549,0.0659950637794049,0.403619154564432,0.163508255327039,0.87011827381132,0.989771849561272
"ADORA2B",236.368942696988,-0.547661808011791,0.285863950138604,-1.91581277648424,0.0553889308828812,0.635438385738096
"ADORA3",0.349853294612464,0.780962194556407,4.32804458550702,0.180442271128988,0.856805371345258,0.989771849561272
"ADPGK",1962.78942602866,0.0273524906498503,0.155347519082701,0.176072915817142,0.860236658534729,0.989771849561272
"ADPRH",76.5974643856174,-0.431158840781447,0.544918615912249,-0.791235293108208,0.428806699893776,0.919553724507066
"ADPRHL1",82.5730724596463,-0.65362028956598,0.398253356238187,-1.64121727871908,0.100752320220394,0.722610685135246
"ADPRHL2",506.621192710772,0.259886337157206,0.234885673836009,1.10643758264564,0.268537166140301,0.867258308393804
"ADPRM",240.537620380034,0.099035065727396,0.216975737493796,0.456433824681562,0.648078047156481,0.951119465620881
"ADRA1A",3.16907180663864,-5.51825935841714,2.9895596693541,-1.84584352504641,0.0649149287362399,0.644138534370598
"ADRA1B",10.2209262223818,2.58992779841485,1.51223015409956,1.71265451319941,0.086776118037078,0.693093166623941
"ADRA1D",69.9084884126395,-0.872494487894924,0.818003339408255,-1.0666148240007,0.286145803700768,0.869432805658882
"ADRA2A",13.0391508050068,-4.20954483769484,1.49535758521379,-2.81507572457526,0.00487657415907794,0.265340247160266
"ADRA2B",0.536404440966268,-3.51724805166517,4.23421626459052,-0.830672745999978,0.406158526694453,0.913443137825185
"ADRA2C",186.908867472209,-3.01477958252208,1.46875046028919,-2.0526152427067,0.0401099080498736,0.592198843128006
"ADRB1",1.41893277484088,-4.15293199849524,3.53692993813645,-1.1741629240989,0.240329773446372,0.847398223206825
"ADRB2",101.890450015465,0.577488635102427,0.525965899408697,1.09795831963946,0.272222689963209,0.867258308393804
"ADRM1",4938.70382709697,-0.389274052192381,0.213543535360607,-1.8229259506031,0.0683146069224419,0.652897331222729
"ADSL",2736.34792444801,-0.0396488320629004,0.182504871714365,-0.217248075026479,0.828015020763423,0.985938219872599
"ADSS",3989.33374814024,0.0690388603770559,0.238120043833999,0.289933007173411,0.771867489564665,0.974823269964797
"ADSSL1",2424.18528438824,-0.149554735491334,0.49425058783642,-0.302588887442723,0.762203184232742,0.972478277110259
"ADTRP",13.9229212967333,-0.837175209752537,0.766006269229456,-1.09290908362235,0.274433719609991,0.867258308393804
"AEBP1",19325.3815363005,-0.102944955981482,0.41218665823629,-0.249753246313149,0.802778178084957,0.981919672331501
"AEBP2",2769.99438994422,0.125603442595676,0.11184665333713,1.12299687874504,0.261438820072184,0.863463772563753
"AEN",1798.00963502051,-0.495631834849035,0.243927132516176,-2.03188480812469,0.0421653188470683,0.604663247928558
"AES",20944.3151834877,-0.0692951762381849,0.134257117054455,-0.516137823889655,0.605758152209681,0.948844517290494
"AFAP1",11487.2236263288,0.399861433123515,0.390632725218354,1.02362502501551,0.306012420497606,0.879062798174381
"AFAP1L1",544.198865531617,-0.124545121700859,0.583372598567639,-0.213491552408625,0.830943577446767,0.985951619101308
"AFAP1L2",162.236406915501,-1.60838189486338,1.07577656338076,-1.49508917521761,0.134891170567271,0.77177636882624
"AFDN",5972.2231056619,0.154244277074265,0.293257853284115,0.525968103997643,0.598910368544174,0.948448736896605
"AFF1",5457.00085597957,0.585348881500878,0.183428805040598,3.19115027419671,0.00141707553903259,0.14961968170505
"AFF2",993.863792644085,1.49830672271737,1.18616749440782,1.26314936952928,0.206535504406352,0.822233102461367
"AFF3",302.101744626851,2.10384891079427,1.47820225693685,1.42324834164027,0.154664176363441,0.789703118588356
"AFF4",10545.1476286287,0.108815252047468,0.138514320248245,0.785588463723098,0.432108625173512,0.920225649779437
"AFG1L",287.848346104536,-0.264446740830398,0.182820562747791,-1.44648247908095,0.148041922808994,0.782589837425108
"AFG3L2",2333.56507118604,-0.28570195879014,0.16463559577656,-1.735359582735,0.0826771342552509,0.686689421941526
"AFM",0.0569273650252883,0,4.32804458550702,0,1,NA
"AFMID",673.199179443867,0.456244383359784,0.1732669463618,2.63318765026941,0.00845875988525783,0.341775161607759
"AFP",2.72360602824793,4.59431476354615,1.86445282190231,2.46416251973517,0.0137333824920051,0.418981978568244
"AFTPH",1760.51154957115,0.207210731559117,0.1910192525353,1.0847635974328,0.278026372169475,0.867258308393804
"AGA",1198.42326635496,0.0670162021087142,0.311244927816882,0.215316607980653,0.829520481991517,0.985951619101308
"AGAP1",5413.29510461986,-0.0872765192222888,0.12725281128186,-0.685851403541685,0.492806817561375,0.927706649607892
"AGAP11",40.6000379003541,-0.0860735073061685,0.589057037415123,-0.14612083692926,0.883825997471673,0.989771849561272
"AGAP2",477.075287920025,-0.803976955370968,0.59417536505722,-1.35309708657063,0.176024616291974,0.810010027880278
"AGAP3",5858.945348554,-0.0207025167334885,0.383853055277511,-0.0539334426256458,0.956988192069059,1
"AGAP4",762.933540441379,0.100866490973606,0.296207073870451,0.34052694844729,0.733459732147276,0.969230297866784
